Date,WD2M,V10M,ALLSKY_SFC_SW_DWN,PSC,T2M,U50M,U2M,QV10M,V2M,RH2M,PS,SNODP,U10M,TS,WD10M,WS2M,WS10M,T2M_MIN,PRECTOTCORR,T2M_MAX
2021-06-12,270.88,-2.64,22.86,101.88,18.75,1.91,1.15,9.77,-1.77,76.81,101.2,0.0,1.57,19.69,270.69,2.36,3.45,13.32,0.03,24.25
2021-06-13,60.88,-1.78,30.04,102.11,18.45,-4.58,-2.03,8.0,-1.16,67.31,101.42,0.0,-3.15,18.94,60.88,2.36,3.65,11.55,0.03,24.57
2021-06-14,187.94,-0.8,31.03,101.56,21.01,-0.77,-0.16,8.48,-0.48,62.62,100.89,0.0,-0.41,21.47,187.94,1.11,1.97,11.91,0.01,28.58
2021-06-15,90.06,-1.92,27.9,101.41,21.76,-1.23,-0.29,10.5,-1.23,69.94,100.74,0.0,-0.59,22.51,90.06,1.35,2.16,13.93,0.0,27.83
2021-06-16,148.44,1.91,28.47,100.72,24.41,-2.27,-0.62,12.08,1.27,68.75,100.06,0.0,-1.17,24.73,148.56,1.63,2.64,16.17,0.3,30.37
2021-06-17,167.44,2.48,19.32,100.56,22.8,-0.33,0.22,13.55,1.68,81.5,99.89,0.0,0.14,22.91,166.31,2.09,3.21,19.55,14.56,26.8
2021-06-18,188.75,4.5,23.43,100.73,21.62,1.34,0.63,12.51,3.06,80.81,100.06,0.0,0.95,21.81,188.75,3.82,5.77,16.81,5.74,25.94
2021-06-19,190.69,0.1,18.43,100.75,20.44,0.36,-0.05,12.45,0.17,85.38,100.08,0.0,0.05,20.91,190.62,1.36,2.06,14.26,24.25,25.37
2021-06-20,157.81,2.03,19.38,100.28,20.15,0.2,0.24,11.11,1.38,79.88,99.62,0.0,0.26,20.84,158.0,1.99,2.99,16.35,1.8,24.4
2021-06-21,234.75,1.1,21.33,100.33,19.39,2.59,1.37,10.07,0.8,77.0,99.66,0.0,1.98,19.76,234.75,1.95,2.92,15.93,6.7,23.61
2021-06-22,28.06,-4.59,14.02,101.0,15.05,-2.75,-1.44,8.85,-3.12,85.19,100.31,0.0,-2.09,15.47,27.81,3.58,5.25,11.55,9.01,18.19
2021-06-23,9.19,-4.86,11.1,101.6,13.95,-1.21,-0.56,8.0,-3.3,82.75,100.91,0.0,-0.82,14.38,9.19,3.36,4.94,11.58,0.28,16.8
2021-06-24,321.31,-3.3,12.97,101.67,14.9,1.86,0.85,7.51,-2.18,76.44,100.99,0.0,1.34,15.43,321.31,2.39,3.63,9.94,0.11,19.73
2021-06-25,238.56,0.94,17.42,101.45,16.66,2.45,1.33,8.79,0.71,78.25,100.76,0.0,1.94,17.0,238.31,1.7,2.53,9.2,3.41,21.76
2021-06-26,149.94,0.62,15.81,101.21,17.98,-1.85,-0.65,10.25,0.47,83.75,100.53,0.0,-1.04,18.37,150.25,1.52,2.29,14.59,9.0,21.53
2021-06-27,104.25,0.02,11.8,100.8,18.35,-2.77,-1.34,11.11,0.02,86.31,100.12,0.0,-1.97,18.11,104.06,1.48,2.19,15.04,5.62,21.38
2021-06-28,238.38,0.83,18.5,100.87,19.0,2.84,1.28,10.19,0.55,79.75,100.2,0.0,1.91,19.5,237.56,1.67,2.54,14.19,9.15,23.8
2021-06-29,258.25,0.48,13.97,100.92,15.44,3.1,1.33,8.42,0.36,81.75,100.24,0.0,1.99,16.01,258.25,1.73,2.59,10.94,4.46,19.85
2021-06-30,315.19,-2.5,9.7,101.16,15.22,3.66,1.74,8.85,-1.67,84.88,100.48,0.0,2.59,15.43,315.12,2.45,3.64,12.94,7.49,17.83
2021-07-01,257.75,-1.62,19.75,101.37,16.83,2.06,1.1,8.91,-1.09,78.62,100.69,0.0,1.52,17.15,257.69,1.77,2.59,10.73,0.09,21.07
2021-07-02,185.75,1.68,21.69,101.22,19.98,-0.24,0.19,10.13,1.05,75.0,100.55,0.0,0.09,20.19,185.62,1.36,2.14,13.04,0.17,24.69
2021-07-03,221.81,2.0,14.02,100.93,19.8,2.72,1.18,11.29,1.3,81.5,100.26,0.0,1.81,20.08,222.06,1.92,2.96,16.04,0.97,24.03
2021-07-04,240.62,2.0,18.01,100.64,18.13,4.99,2.2,10.5,1.34,84.0,99.97,0.0,3.34,18.26,240.62,2.59,3.93,15.21,9.59,21.86
2021-07-05,203.0,3.37,15.72,100.35,18.71,2.46,1.12,10.68,2.25,82.25,99.68,0.0,1.66,19.15,203.0,2.65,3.95,14.16,2.33,23.37
2021-07-06,229.06,4.24,20.44,100.31,18.0,7.56,3.54,9.09,2.81,73.94,99.64,0.0,5.29,18.25,229.0,4.58,6.88,14.01,5.84,21.76
2021-07-07,234.62,2.27,19.44,101.11,17.12,3.44,1.52,8.67,1.59,76.12,100.43,0.0,2.37,17.26,234.56,2.39,3.65,11.98,0.73,21.71
2021-07-08,283.62,-0.43,21.88,101.66,17.39,3.57,1.64,8.85,-0.14,76.5,100.97,0.0,2.54,18.01,283.69,1.75,2.77,11.17,0.62,22.21
2021-07-09,248.44,-0.12,14.21,101.76,18.08,1.48,0.79,9.16,-0.05,76.19,101.08,0.0,1.09,18.87,248.31,1.12,1.72,11.55,0.36,22.33
2021-07-10,231.56,0.95,12.11,101.23,17.17,2.02,1.09,9.64,0.62,82.44,100.55,0.0,1.57,17.19,231.38,1.53,2.36,13.98,3.8,19.8
2021-07-11,167.19,0.57,18.79,101.1,18.28,-1.18,-0.33,9.7,0.42,78.38,100.43,0.0,-0.61,18.62,166.5,0.93,1.46,12.8,0.91,22.95
2021-07-12,186.25,1.49,12.63,100.53,18.4,-0.32,-0.05,10.68,1.05,83.88,99.86,0.0,-0.11,18.75,186.25,1.7,2.52,15.06,9.48,22.4
2021-07-13,329.31,-4.33,5.35,100.7,17.11,2.89,1.48,10.68,-2.93,89.62,100.02,0.0,2.2,17.25,329.5,3.38,4.99,14.44,27.09,20.94
2021-07-14,319.25,-4.73,9.11,101.13,16.53,5.35,2.66,9.89,-3.19,86.38,100.44,0.0,3.97,16.55,319.25,4.18,6.21,13.08,4.3,19.27
2021-07-15,333.0,-5.57,14.58,101.42,18.41,3.69,1.84,9.95,-3.76,78.94,100.74,0.0,2.74,18.55,333.0,4.32,6.41,14.4,0.24,23.55
2021-07-16,122.38,-4.95,9.68,101.88,17.48,-0.36,-0.12,9.09,-3.38,77.44,101.2,0.0,-0.17,18.19,122.38,3.41,5.0,13.33,0.06,22.05
2021-07-17,19.81,-4.11,13.38,102.03,18.77,-2.21,-1.05,10.25,-2.8,79.69,101.34,0.0,-1.52,19.45,19.81,3.0,4.4,12.09,0.03,24.6
2021-07-18,36.62,-4.2,28.8,101.82,21.0,-4.58,-2.12,11.17,-2.82,76.75,101.15,0.0,-3.13,21.19,36.62,3.55,5.28,14.07,0.05,27.17
2021-07-19,45.31,-2.91,27.54,101.57,21.64,-4.45,-1.81,11.41,-1.95,75.56,100.9,0.0,-2.78,21.86,45.31,2.69,4.07,14.56,0.01,27.88
2021-07-20,65.06,-1.34,27.29,101.56,21.44,-4.19,-1.62,11.05,-0.89,74.31,100.88,0.0,-2.54,21.88,65.12,2.01,3.11,15.45,0.0,27.13
2021-07-21,55.81,-1.8,26.39,101.74,21.14,-3.75,-1.41,10.19,-1.19,70.81,101.06,0.0,-2.34,21.43,55.81,1.91,3.07,14.3,0.01,27.44
2021-07-22,47.62,-2.38,27.17,101.64,21.1,-4.05,-1.61,10.13,-1.58,70.06,100.97,0.0,-2.49,21.47,47.69,2.27,3.48,14.26,0.0,27.02
2021-07-23,72.56,-1.17,21.9,100.85,21.53,-6.55,-3.12,11.41,-0.77,74.62,100.18,0.0,-4.59,21.81,72.56,3.36,4.97,14.12,0.95,27.33
2021-07-24,210.19,2.63,18.65,100.4,20.64,2.62,1.35,11.17,1.71,77.25,99.73,0.0,1.97,20.94,210.19,2.58,3.89,17.25,3.42,25.17
2021-07-25,213.75,3.13,16.1,100.35,19.0,2.7,1.05,10.86,2.14,82.38,99.68,0.0,1.62,19.33,213.62,2.62,3.89,15.78,8.16,22.98
2021-07-26,245.38,1.35,14.67,100.73,18.8,4.77,2.07,10.93,0.86,83.94,100.05,0.0,3.14,18.99,245.5,2.34,3.57,15.08,4.29,22.58
2021-07-27,218.38,3.4,10.15,100.77,17.84,3.84,1.63,10.68,2.27,85.69,100.1,0.0,2.48,17.88,218.38,2.84,4.27,16.0,5.89,20.16
2021-07-28,244.06,2.38,16.91,100.82,18.25,6.91,3.17,9.22,1.62,74.38,100.15,0.0,4.7,18.64,244.06,3.57,5.29,14.15,0.53,22.7
2021-07-29,237.19,1.97,21.83,100.94,17.77,4.83,2.29,8.48,1.26,72.06,100.26,0.0,3.41,18.23,237.19,2.66,4.02,12.22,0.06,22.98
2021-07-30,233.56,2.88,19.4,100.56,17.83,6.55,3.05,8.67,1.88,71.5,99.89,0.0,4.55,17.99,233.5,3.83,5.77,13.48,0.17,23.35
2021-07-31,272.31,0.25,17.11,100.71,17.4,5.05,2.38,8.91,0.23,76.19,100.03,0.0,3.48,18.15,272.31,2.62,3.87,12.21,0.61,22.58
2021-08-01,285.94,-0.54,19.06,100.8,17.25,4.17,1.92,8.67,-0.25,75.62,100.12,0.0,2.93,17.93,285.88,2.01,3.12,11.18,0.68,22.48
2021-08-02,246.06,-0.2,16.93,101.03,17.76,2.18,1.17,9.52,-0.01,79.56,100.35,0.0,1.68,18.08,246.12,1.36,2.06,12.01,4.43,22.06
2021-08-03,263.19,-0.01,12.9,100.91,17.04,2.59,1.23,8.73,-0.09,76.75,100.23,0.0,1.83,17.58,263.0,1.69,2.53,13.83,6.32,21.07
2021-08-04,125.69,0.48,14.78,100.81,17.13,-0.98,-0.56,8.73,0.36,76.06,100.13,0.0,-0.81,17.73,125.88,1.05,1.63,12.19,0.89,21.41
2021-08-05,176.19,3.3,16.78,100.37,18.58,2.19,1.15,9.83,2.27,76.5,99.7,0.0,1.62,18.58,176.44,2.73,3.98,14.96,1.06,23.3
2021-08-06,232.62,3.66,13.39,100.09,18.09,7.12,3.24,9.58,2.45,76.81,99.42,0.0,4.84,18.25,232.56,4.09,6.1,13.96,1.51,22.55
2021-08-07,225.56,4.25,17.25,99.98,17.07,6.48,3.01,9.09,2.88,78.06,99.3,0.0,4.48,17.28,225.56,4.39,6.52,12.5,5.06,22.06
2021-08-08,233.81,3.23,19.14,100.79,16.72,6.53,3.02,8.18,2.16,72.88,100.11,0.0,4.48,17.08,233.81,3.76,5.58,11.85,0.45,21.04
2021-08-09,224.5,3.3,15.99,101.25,16.98,4.55,1.91,9.03,2.18,78.75,100.57,0.0,2.98,17.15,224.56,2.97,4.55,12.58,2.04,21.8
2021-08-10,255.31,1.07,17.69,101.3,19.15,3.52,1.58,10.44,0.78,79.94,100.63,0.0,2.39,19.55,255.31,2.13,3.28,14.18,1.0,24.83
2021-08-11,151.75,-0.82,22.75,101.5,19.4,-0.02,0.24,9.89,-0.41,75.75,100.82,0.0,0.15,19.79,151.69,0.92,1.53,14.01,0.04,24.18
2021-08-12,201.75,-0.21,21.3,101.44,21.63,0.23,0.13,11.29,-0.0,75.12,100.77,0.0,0.14,21.78,201.56,1.36,2.14,14.6,0.0,28.93
2021-08-13,251.94,-1.87,22.52,101.8,20.58,1.51,0.91,10.38,-1.17,73.56,101.12,0.0,1.23,21.23,251.81,1.87,2.8,14.69,0.0,27.05
2021-08-14,127.12,-1.37,24.41,101.62,20.83,-1.82,-0.48,9.28,-0.84,67.56,100.95,0.0,-0.98,21.45,127.19,1.16,1.98,13.04,0.0,28.19
2021-08-15,221.56,0.19,21.38,101.02,21.53,2.19,1.17,10.38,0.12,68.75,100.35,0.0,1.58,21.61,221.5,2.05,3.2,15.01,0.04,28.82
2021-08-16,290.75,-1.77,12.97,101.3,17.57,5.7,2.73,8.79,-1.22,73.69,100.62,0.0,4.02,18.13,290.75,3.35,4.92,13.51,0.52,21.8
2021-08-17,278.44,-0.63,11.49,101.65,16.19,5.7,2.73,8.73,-0.41,78.94,100.96,0.0,4.05,16.68,278.38,2.8,4.16,11.0,0.36,20.27
2021-08-18,276.5,-0.49,8.6,101.41,17.87,4.91,2.3,9.89,-0.36,81.12,100.73,0.0,3.44,18.43,276.44,2.34,3.5,14.13,0.68,22.9
2021-08-19,249.12,1.11,10.65,101.21,17.51,4.12,1.81,9.7,0.73,80.81,100.53,0.0,2.76,18.0,249.19,2.0,3.06,13.69,0.34,21.51
2021-08-20,167.62,1.2,17.14,101.28,18.87,-0.19,0.01,9.52,0.85,74.62,100.6,0.0,-0.05,19.72,167.75,1.34,2.1,13.44,0.1,24.23
2021-08-21,188.19,2.25,15.26,101.2,19.56,0.91,0.3,10.5,1.52,77.69,100.52,0.0,0.49,19.59,188.25,2.43,3.71,13.83,0.33,26.4
2021-08-22,280.19,-0.87,15.22,101.55,18.33,6.53,3.15,9.64,-0.59,77.25,100.87,0.0,4.6,18.95,280.25,3.41,4.99,14.8,0.37,22.89
2021-08-23,121.44,-4.76,10.0,101.92,18.04,-0.57,-0.41,10.19,-3.25,81.75,101.23,0.0,-0.55,18.55,121.5,3.45,5.06,13.23,0.86,22.54
2021-08-24,43.0,-3.98,20.45,101.95,17.83,-5.5,-2.72,8.48,-2.7,72.06,101.27,0.0,-3.95,18.29,43.0,3.9,5.7,13.07,0.12,23.58
2021-08-25,43.56,-3.4,22.13,101.65,17.4,-4.74,-2.29,8.12,-2.3,71.12,100.97,0.0,-3.34,17.94,43.56,3.31,4.86,10.97,0.04,24.06
2021-08-26,210.0,-4.84,12.86,101.39,16.55,-0.02,0.1,8.48,-3.31,75.88,100.7,0.0,0.11,17.13,210.0,3.34,4.89,10.89,0.18,21.77
2021-08-27,19.88,-4.14,16.68,101.53,16.57,-2.15,-1.07,8.12,-2.84,73.44,100.85,0.0,-1.53,17.33,19.88,3.08,4.48,11.6,0.07,21.62
2021-08-28,150.25,-4.76,14.95,101.7,16.53,-0.13,-0.02,8.97,-3.25,79.88,101.02,0.0,-0.03,17.15,150.25,3.26,4.78,10.69,0.49,21.98
2021-08-29,10.12,-4.58,11.71,101.68,16.19,-1.23,-0.61,8.54,-3.15,78.19,101.0,0.0,-0.87,16.9,10.12,3.22,4.68,11.2,0.3,21.2
2021-08-30,20.12,-4.66,11.79,101.62,17.94,-2.5,-1.31,9.7,-3.21,78.94,100.94,0.0,-1.87,18.63,20.12,3.53,5.11,13.79,0.24,22.98
2021-08-31,33.31,-3.8,15.25,101.99,17.36,-3.76,-1.79,8.97,-2.59,77.0,101.31,0.0,-2.59,17.99,33.31,3.21,4.7,12.13,0.11,22.86
2021-09-01,43.88,-3.65,19.93,102.16,16.81,-5.02,-2.48,8.54,-2.49,76.75,101.47,0.0,-3.59,17.46,43.88,3.54,5.15,11.49,0.07,23.17
2021-09-02,59.62,-2.37,21.67,101.85,16.94,-6.19,-2.83,8.12,-1.58,73.06,101.16,0.0,-4.16,17.38,59.62,3.27,4.84,10.2,0.05,24.51
2021-09-03,67.25,-0.91,19.4,101.33,19.08,-3.99,-1.48,9.46,-0.59,73.81,100.65,0.0,-2.34,19.71,67.56,1.62,2.58,10.33,0.19,27.14
2021-09-04,129.06,0.77,13.91,101.12,21.07,-2.0,-0.61,11.41,0.48,77.44,100.45,0.0,-1.15,21.26,129.25,0.95,1.71,16.92,3.28,26.32
2021-09-05,114.56,0.52,17.32,101.43,21.39,-2.78,-0.89,10.74,0.36,72.56,100.76,0.0,-1.57,21.81,114.44,1.12,1.94,15.69,1.04,27.62
2021-09-06,87.5,-0.22,19.45,101.79,21.38,-4.3,-1.49,9.4,-0.2,64.75,101.11,0.0,-2.45,21.62,87.5,1.66,2.71,15.23,0.0,28.62
2021-09-07,101.75,0.81,20.04,101.53,21.47,-6.67,-2.7,8.73,0.52,59.88,100.86,0.0,-4.17,21.45,101.75,2.77,4.28,14.39,0.0,28.8
2021-09-08,160.81,2.04,18.78,100.78,22.36,-1.91,-1.05,11.54,1.37,70.25,100.11,0.0,-1.43,22.83,160.88,2.2,3.34,15.19,3.66,29.63
2021-09-09,216.19,2.85,10.35,100.63,21.69,3.25,1.32,12.33,1.92,79.25,99.96,0.0,1.99,22.01,216.31,2.37,3.54,17.87,6.6,26.44
2021-09-10,242.25,1.59,12.04,100.95,19.58,3.76,1.58,11.35,1.12,82.94,100.28,0.0,2.38,19.84,242.12,2.28,3.43,14.62,5.14,24.44
2021-09-11,284.25,-0.27,14.92,101.46,16.91,3.97,1.74,8.97,-0.05,78.75,100.78,0.0,2.65,17.42,284.31,1.98,3.11,12.09,0.03,22.88
2021-09-12,165.56,-1.09,15.88,101.43,16.14,-0.97,-0.05,8.36,-0.65,77.44,100.75,0.0,-0.35,16.38,166.75,1.0,1.7,11.92,0.01,21.69
2021-09-13,97.94,0.44,16.96,101.1,18.35,-4.75,-1.79,8.91,0.3,72.69,100.43,0.0,-2.87,18.57,98.12,1.84,2.95,10.76,0.02,25.69
2021-09-14,164.0,2.85,10.73,100.73,19.35,-1.36,-0.52,12.57,1.82,90.19,100.05,0.0,-0.83,19.14,164.06,1.97,3.09,16.34,7.39,22.73
2021-09-15,227.25,-1.2,6.77,100.79,19.08,1.32,0.59,11.84,-0.88,87.94,100.11,0.0,0.85,19.44,227.44,1.81,2.73,14.1,7.78,23.78
2021-09-16,43.75,-1.45,13.59,101.37,17.07,-1.2,-0.52,8.85,-0.96,76.81,100.69,0.0,-0.82,17.2,43.62,1.29,1.99,11.11,0.08,22.58
2021-09-17,143.38,1.6,17.44,101.13,16.98,-1.98,-0.74,8.3,1.03,73.81,100.45,0.0,-1.27,16.94,143.31,1.38,2.27,11.13,0.02,22.8
2021-09-18,118.0,1.29,15.4,100.92,17.78,-3.63,-1.43,8.48,0.84,71.75,100.24,0.0,-2.24,18.08,117.94,1.7,2.67,12.07,0.5,23.98
2021-09-19,248.94,-2.1,10.7,100.9,16.99,1.06,0.58,9.09,-1.42,79.12,100.22,0.0,0.8,17.31,249.0,1.72,2.58,11.99,2.67,22.59
2021-09-20,248.0,-2.62,7.92,101.57,16.21,0.35,0.16,9.64,-1.73,87.06,100.89,0.0,0.24,16.48,248.06,1.81,2.75,13.45,11.18,20.51
2021-09-21,35.88,-3.05,12.13,102.41,13.1,-3.44,-1.43,6.65,-2.04,76.31,101.72,0.0,-2.18,13.48,35.94,2.54,3.83,8.32,0.04,18.8
2021-09-22,79.25,-0.43,16.91,102.29,13.46,-3.55,-1.38,6.35,-0.21,72.62,101.6,0.0,-2.31,13.56,79.12,1.47,2.45,6.94,0.02,20.3
2021-09-23,265.12,-0.7,17.2,101.72,14.77,1.66,0.83,7.87,-0.4,79.12,101.03,0.0,1.19,14.56,264.88,1.37,2.24,9.51,0.05,22.05
2021-09-24,221.94,0.52,14.34,101.39,15.44,2.02,0.98,8.61,0.4,79.94,100.7,0.0,1.48,14.58,221.69,1.33,2.02,9.29,0.11,22.05
2021-09-25,166.06,1.53,13.46,101.06,16.42,-0.85,-0.45,9.34,0.94,81.94,100.37,0.0,-0.66,16.06,165.94,1.28,2.12,9.46,2.11,23.42
2021-09-26,207.75,3.51,8.55,101.03,17.06,3.09,1.31,10.07,2.23,85.75,100.35,0.0,2.02,16.86,207.69,2.71,4.25,13.68,3.21,22.58
2021-09-27,234.31,2.53,7.68,101.27,15.12,5.03,2.04,8.54,1.66,82.19,100.58,0.0,3.25,14.81,234.38,3.38,5.24,11.19,4.2,19.83
2021-09-28,200.0,3.48,12.56,101.63,13.73,1.64,0.64,6.96,2.28,74.75,100.93,0.0,1.05,13.8,200.06,2.41,3.71,10.24,0.1,18.56
2021-09-29,270.06,-0.1,13.34,101.75,12.67,7.22,3.27,6.59,-0.06,75.62,101.06,0.0,4.89,12.7,270.19,3.69,5.51,7.62,4.55,16.99
2021-09-30,221.62,2.91,15.43,102.16,11.11,3.74,1.44,5.62,1.9,73.81,101.46,0.0,2.27,11.12,221.62,2.49,3.91,5.79,0.0,17.69
2021-10-01,204.25,5.01,9.46,101.25,11.82,3.34,1.5,6.84,3.41,80.25,100.55,0.0,2.22,11.8,204.38,3.83,5.63,6.48,4.39,17.54
2021-10-02,195.0,7.8,8.11,100.14,14.7,2.59,1.09,9.09,5.31,87.12,99.46,0.0,1.63,14.44,195.06,5.49,8.09,11.01,6.76,18.01
2021-10-03,227.44,5.01,5.37,99.85,14.41,5.72,2.62,8.42,3.37,81.0,99.17,0.0,3.87,13.99,227.44,5.06,7.48,9.41,14.18,18.1
2021-10-04,199.44,5.12,13.74,101.01,12.84,2.86,1.23,6.9,3.46,78.0,100.32,0.0,1.83,12.8,199.44,3.7,5.47,7.13,0.15,18.63
2021-10-05,228.25,3.63,8.21,100.42,12.61,6.16,3.02,7.39,2.46,82.88,99.74,0.0,4.39,12.4,228.25,5.32,7.78,9.74,9.41,17.24
2021-10-06,279.88,-0.78,13.32,101.66,11.73,7.98,3.58,6.77,-0.48,82.0,100.96,0.0,5.4,11.55,279.94,3.8,5.74,7.4,0.15,17.42
2021-10-07,148.19,-0.9,11.3,102.31,11.6,-0.42,-0.21,6.9,-0.53,83.06,101.61,0.0,-0.34,11.65,148.19,1.18,2.23,6.65,0.08,18.42
2021-10-08,60.69,-1.8,13.73,102.36,11.69,-5.23,-1.95,7.02,-1.13,83.81,101.66,0.0,-3.12,11.6,60.75,2.28,3.67,6.13,0.1,18.85
2021-10-09,69.94,-1.2,13.58,102.21,11.16,-5.28,-1.95,6.65,-0.73,83.62,101.51,0.0,-3.24,10.99,70.0,2.09,3.47,6.65,0.11,18.09
2021-10-10,40.0,-1.78,13.45,102.3,10.31,-1.86,-0.7,6.59,-1.09,85.62,101.59,0.0,-1.22,10.13,40.06,1.45,2.49,5.02,0.11,17.76
2021-10-11,51.38,-3.31,8.66,102.41,11.01,-0.62,-0.21,6.9,-2.08,86.12,101.71,0.0,-0.35,10.92,51.38,2.1,3.34,6.64,0.17,15.69
2021-10-12,301.62,-2.98,8.79,102.02,10.71,2.25,1.16,6.71,-1.97,86.06,101.31,0.0,1.67,10.92,301.31,2.46,3.68,5.94,0.26,16.5
2021-10-13,94.12,-1.22,11.29,102.3,9.51,-1.31,-0.44,5.13,-0.78,74.56,101.59,0.0,-0.77,8.7,94.12,1.16,1.84,3.88,0.02,14.98
2021-10-14,192.31,1.95,12.99,102.14,9.99,0.78,0.31,5.19,1.18,72.69,101.44,0.0,0.53,9.22,193.12,1.25,2.09,3.81,0.02,16.36
2021-10-15,131.06,-0.3,10.43,101.6,10.66,0.14,0.14,6.65,-0.23,84.5,100.9,0.0,0.21,10.38,131.12,1.04,1.84,5.61,0.13,17.13
2021-10-16,97.25,0.61,11.81,101.69,10.96,-3.39,-1.05,6.53,0.33,82.62,100.99,0.0,-1.88,11.14,97.38,1.27,2.21,7.4,0.09,17.23
2021-10-17,143.88,2.52,9.99,101.57,9.32,-3.23,-1.09,5.31,1.5,77.44,100.87,0.0,-1.84,8.98,143.81,1.87,3.15,4.76,0.01,15.42
2021-10-18,182.94,4.3,7.66,101.66,12.06,0.51,0.21,7.93,2.83,89.12,100.96,0.0,0.31,11.83,182.94,2.88,4.37,5.56,3.39,17.88
2021-10-19,202.31,5.55,11.43,101.4,16.62,3.45,1.54,8.85,3.76,77.94,100.72,0.0,2.26,16.28,202.31,4.1,6.05,12.93,1.08,22.34
2021-10-20,209.38,7.93,4.35,100.21,16.24,6.95,3.4,9.16,5.44,80.06,99.53,0.0,4.94,15.84,209.38,6.58,9.58,13.58,1.43,19.29
2021-10-21,289.06,0.9,7.17,100.59,9.89,8.77,4.52,6.04,0.79,80.19,99.9,0.0,6.56,9.5,289.12,5.41,8.05,3.8,5.4,14.73
2021-10-22,283.25,-0.66,9.86,101.84,7.51,5.04,2.03,5.25,-0.39,84.0,101.13,0.0,3.28,7.13,283.0,2.23,3.59,1.84,0.11,14.29
2021-10-23,181.88,1.07,9.28,102.22,8.65,-1.09,-0.37,5.68,0.66,84.69,101.51,0.0,-0.56,8.26,182.0,1.23,2.17,4.62,0.26,15.12
2021-10-24,175.5,3.48,11.27,101.79,7.06,-0.26,-0.12,4.94,2.2,82.12,101.08,0.0,-0.17,6.92,175.5,2.43,3.87,2.36,0.04,14.46
2021-10-25,217.69,3.05,4.24,101.51,9.27,4.09,1.56,6.23,1.96,86.38,100.81,0.0,2.4,8.98,217.69,2.62,4.05,4.54,1.35,15.85
2021-10-26,233.81,2.32,6.21,101.89,10.9,5.3,2.03,7.2,1.52,90.0,101.19,0.0,3.12,10.75,233.81,2.56,3.94,7.14,0.19,16.17
2021-10-27,188.06,3.43,9.82,101.9,10.98,0.88,0.43,7.08,2.18,88.69,101.2,0.0,0.59,10.79,188.06,2.36,3.71,7.12,0.14,16.69
2021-10-28,175.31,5.69,10.39,100.99,11.19,-0.35,-0.17,6.71,3.87,82.75,100.3,0.0,-0.27,11.01,175.31,3.94,5.79,6.02,0.17,17.9
2021-10-29,178.38,6.23,3.82,100.16,11.2,-0.07,-0.13,7.63,4.21,91.25,99.48,0.0,-0.2,10.73,178.38,4.28,6.34,8.74,7.12,14.45
2021-10-30,197.81,4.51,3.52,99.74,12.76,1.9,0.65,8.61,3.03,92.88,99.06,0.0,1.01,12.42,197.81,3.64,5.44,9.71,6.94,16.3
2021-10-31,197.5,5.52,5.63,99.69,11.41,2.58,1.0,7.75,3.75,91.19,99.01,0.0,1.51,10.99,197.5,4.48,6.62,7.17,6.26,18.8
2021-11-01,212.69,4.94,7.98,99.7,8.86,4.66,2.27,6.29,3.4,89.38,99.01,0.0,3.3,8.8,212.69,4.19,6.08,6.81,1.77,13.41
2021-11-02,197.25,2.38,6.38,99.57,8.29,1.88,1.21,6.04,1.52,89.31,98.88,0.0,1.6,8.15,197.25,2.38,3.7,5.8,2.64,12.12
2021-11-03,253.06,-3.13,6.17,99.72,6.84,0.27,0.11,5.55,-2.03,90.31,99.02,0.0,0.23,6.8,253.06,2.24,3.49,4.52,3.13,11.34
2021-11-04,316.75,-3.31,4.06,100.66,7.33,4.16,1.89,5.86,-2.25,92.44,99.96,0.0,2.81,7.17,316.81,3.02,4.47,4.51,2.7,10.41
2021-11-05,333.31,-3.26,5.23,102.13,6.49,2.1,1.01,4.94,-2.16,85.12,101.42,0.0,1.55,5.88,333.31,2.39,3.62,2.83,0.08,11.81
2021-11-06,239.88,1.78,8.41,102.54,5.0,4.1,1.68,4.64,1.17,86.94,101.82,0.0,2.59,4.33,239.62,2.09,3.22,0.76,0.03,10.15
2021-11-07,285.5,-0.45,3.71,101.82,8.56,5.3,2.31,5.92,-0.2,87.88,101.11,0.0,3.51,8.25,285.56,2.86,4.39,5.47,0.74,13.15
2021-11-08,262.56,-0.86,7.33,101.97,7.52,0.19,0.05,5.25,-0.54,84.0,101.26,0.0,0.12,5.9,262.81,0.81,1.31,4.05,0.03,11.94
2021-11-09,136.12,1.16,7.32,102.15,5.03,-1.82,-0.74,4.64,0.66,87.0,101.43,0.0,-1.26,3.91,136.44,1.2,2.07,1.16,0.02,11.76
2021-11-10,154.88,0.96,6.2,102.06,4.23,-0.42,-0.2,4.39,0.59,86.44,101.34,3.12,-0.32,2.83,155.12,0.77,1.23,-0.02,0.06,10.72
2021-11-11,116.88,0.73,5.84,102.03,4.38,-2.06,-0.8,4.7,0.38,91.12,101.31,3.91,-1.34,3.4,116.94,0.98,1.69,1.09,0.04,10.66
2021-11-12,201.94,3.5,6.46,101.37,6.44,2.84,1.16,5.62,2.34,92.19,100.66,0.0,1.75,6.4,201.94,2.82,4.21,0.93,0.2,12.72
2021-11-13,292.31,-1.06,3.43,101.09,10.08,5.57,2.43,7.14,-0.68,93.25,100.39,0.0,3.62,9.75,292.31,2.99,4.49,8.21,1.41,13.62
